# BRON:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 210:         4.419       52.165      -0.20  VALKENBURG
# 225:         4.575       52.463       4.40  IJMUIDEN
# 235:         4.785       52.924       0.50  DE KOOY
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T,  T10,   TD,    P
# 
  235,20090723,   14,  185,     ,  131,10048
  235,20090723,   15,  193,     ,  129,10050
  235,20090723,   16,  187,     ,  122,10053
  235,20090723,   17,  189,     ,  130,10055
  235,20090723,   18,  182,  184,  132,10057
  235,20090723,   19,  173,     ,  137,10066
  235,20090723,   20,  174,     ,  133,10069
  235,20090723,   21,  170,     ,  137,10068
  235,20090723,   22,  171,     ,  143,10071
  235,20090723,   23,  175,     ,  148,10074
  235,20090723,   24,  173,  161,  148,10076
  235,20090724,    1,  172,     ,  142,10077
  235,20090724,    2,  170,     ,  144,10077
  235,20090724,    3,  170,     ,  139,10081
  235,20090724,    4,  167,     ,  129,10082
  235,20090724,    5,  167,     ,  129,10084
  235,20090724,    6,  167,  157,  132,10087
  235,20090724,    7,  180,     ,  139,10089
  235,20090724,    8,  176,     ,  132,10091
  235,20090724,    9,  172,     ,  145,10094
  235,20090724,   10,  161,     ,  122,10100
  235,20090724,   11,  182,     ,  137,10101
  235,20090724,   12,  176,  154,  131,10105
  235,20090724,   13,  186,     ,  134,10105
  235,20090724,   14,  187,     ,  129,10108
  235,20090724,   15,  189,     ,  117,10110
  235,20090724,   16,  181,     ,  126,10109
  235,20090724,   17,  175,     ,  129,10112
  235,20090724,   18,  174,  170,  128,10114
  235,20090724,   19,  166,     ,  127,10114
  235,20090724,   20,  165,     ,  116,10117
  235,20090724,   21,  161,     ,  122,10123
  235,20090724,   22,  165,     ,  117,10129
  235,20090724,   23,  163,     ,  123,10128
  235,20090724,   24,  165,  155,  125,10129
  235,20090725,    1,  163,     ,  120,10130
  235,20090725,    2,  163,     ,  126,10134
  235,20090725,    3,  160,     ,  129,10139
  235,20090725,    4,  150,     ,  117,10145
  235,20090725,    5,  160,     ,  126,10151
  235,20090725,    6,  167,  143,  130,10157
  235,20090725,    7,  167,     ,  127,10166
  235,20090725,    8,  169,     ,  125,10174
  235,20090725,    9,  176,     ,  124,10182
  235,20090725,   10,  184,     ,  128,10191
  235,20090725,   11,  179,     ,  128,10198
  235,20090725,   12,  183,  161,  129,10205
  235,20090725,   13,  185,     ,  126,10210
  235,20090725,   14,  182,     ,  126,10217
  235,20090725,   15,  184,     ,  124,10221
  235,20090725,   16,  174,     ,  118,10226
  235,20090725,   17,  172,     ,  116,10226
  235,20090725,   18,  167,  171,  118,10226
  235,20090725,   19,  161,     ,  112,10226
  235,20090725,   20,  144,     ,  104,10228
  235,20090725,   21,  138,     ,  105,10229
  235,20090725,   22,  131,     ,  101,10229
  235,20090725,   23,  132,     ,  112,10225
  235,20090725,   24,  130,   91,  114,10224
  235,20090726,    1,  132,     ,  118,10219
  235,20090726,    2,  128,     ,  115,10213
  235,20090726,    3,  129,     ,  119,10209
  235,20090726,    4,  150,     ,  139,10207
  235,20090726,    5,  145,     ,  134,10203
  235,20090726,    6,  161,  105,  149,10203
  235,20090726,    7,  181,     ,  156,10199
  235,20090726,    8,  186,     ,  151,10200
  235,20090726,    9,  193,     ,  156,10198
  235,20090726,   10,  192,     ,  157,10198
  235,20090726,   11,  192,     ,  145,10196
  235,20090726,   12,  193,  163,  137,10194
  235,20090726,   13,  207,     ,  140,10191
  235,20090726,   14,  202,     ,  129,10187
  235,20090726,   15,  207,     ,  111,10181
  235,20090726,   16,  208,     ,  119,10174
  235,20090726,   17,  208,     ,  116,10164
  235,20090726,   18,  206,  202,  122,10158
  235,20090726,   19,  198,     ,  124,10155
  235,20090726,   20,  188,     ,  131,10155
  235,20090726,   21,  186,     ,  127,10150
  235,20090726,   22,  174,     ,  131,10145
  235,20090726,   23,  170,     ,  133,10141
  235,20090726,   24,  167,  161,  135,10137
  235,20090727,    1,  176,     ,  130,10129
  235,20090727,    2,  174,     ,  113,10124
  235,20090727,    3,  170,     ,  119,10118
  235,20090727,    4,  159,     ,  119,10114
  235,20090727,    5,  161,     ,  127,10113
  235,20090727,    6,  178,  149,  130,10108
  235,20090727,    7,  181,     ,  128,10106
  235,20090727,    8,  184,     ,  129,10101
  235,20090727,    9,  192,     ,  132,10100
  235,20090727,   10,  205,     ,  124,10094
  235,20090727,   11,  205,     ,  128,10093
  235,20090727,   12,  192,  176,  130,10093
  235,20090727,   13,  173,     ,  141,10097
  235,20090727,   14,  169,     ,  144,10097
  235,20090727,   15,  171,     ,  139,10094
  235,20090727,   16,  158,     ,  138,10101
  235,20090727,   17,  158,     ,  135,10112
  235,20090727,   18,  156,  151,  131,10117
  235,20090727,   19,  155,     ,  120,10126
  235,20090727,   20,  157,     ,  125,10132
  235,20090727,   21,  164,     ,  132,10136
  235,20090727,   22,  168,     ,  138,10138
  235,20090727,   23,  161,     ,  129,10140
  235,20090727,   24,  160,  145,  127,10144
  235,20090728,    1,  165,     ,  135,10147
  235,20090728,    2,  163,     ,  134,10153
  235,20090728,    3,  167,     ,  137,10158
  235,20090728,    4,  169,     ,  138,10161
  235,20090728,    5,  169,     ,  138,10166
  235,20090728,    6,  173,  153,  135,10171
  235,20090728,    7,  175,     ,  139,10178
  235,20090728,    8,  184,     ,  139,10183
  235,20090728,    9,  186,     ,  135,10189
  235,20090728,   10,  182,     ,  128,10191
  235,20090728,   11,  185,     ,  122,10193
  235,20090728,   12,  192,  171,  120,10196
  235,20090728,   13,  196,     ,  132,10196
  235,20090728,   14,  196,     ,  115,10200
  235,20090728,   15,  193,     ,  102,10198
  235,20090728,   16,  190,     ,   90,10194
  235,20090728,   17,  191,     ,  107,10193
  235,20090728,   18,  185,  185,  107,10194
  235,20090728,   19,  169,     ,  107,10193
  235,20090728,   20,  152,     ,  113,10196
  235,20090728,   21,  162,     ,  117,10192
  235,20090728,   22,  165,     ,  117,10189
  235,20090728,   23,  164,     ,  115,10187
  235,20090728,   24,  163,  138,  117,10185
  235,20090729,    1,  167,     ,  115,10182
  235,20090729,    2,  162,     ,  111,10176
  235,20090729,    3,  165,     ,  111,10173
  235,20090729,    4,  163,     ,  115,10168
  235,20090729,    5,  160,     ,  118,10165
  235,20090729,    6,  180,  150,  123,10166
  235,20090729,    7,  185,     ,  129,10167
  235,20090729,    8,  199,     ,  130,10164
  235,20090729,    9,  202,     ,  122,10161
  235,20090729,   10,  201,     ,  136,10159
  235,20090729,   11,  189,     ,  150,10157
  235,20090729,   12,  207,  177,  151,10151
  235,20090729,   13,  218,     ,  138,10146
  235,20090729,   14,  208,     ,  145,10138
  235,20090729,   15,  226,     ,  137,10133
  235,20090729,   16,  244,     ,  126,10123
  235,20090729,   17,  236,     ,  131,10116
  235,20090729,   18,  226,  212,  141,10113
  235,20090729,   19,  206,     ,  150,10101
  235,20090729,   20,  182,     ,  141,10114
  235,20090729,   21,  175,     ,  131,10106
  235,20090729,   22,  151,     ,  114,10097
  235,20090729,   23,  151,     ,  125,10092
  235,20090729,   24,  167,  132,  128,10092
  235,20090730,    1,  173,     ,  138,10082
  235,20090730,    2,  170,     ,  134,10081
  235,20090730,    3,  160,     ,  131,10084
  235,20090730,    4,  148,     ,  122,10092
  235,20090730,    5,  155,     ,  114,10101
  235,20090730,    6,  158,  144,  115,10112
  235,20090730,    7,  162,     ,  121,10123
  235,20090730,    8,  156,     ,  124,10135
  235,20090730,    9,  168,     ,  127,10144
  235,20090730,   10,  177,     ,  122,10154
  235,20090730,   11,  175,     ,  112,10162
  235,20090730,   12,  183,  155,  114,10169
  235,20090730,   13,  185,     ,  112,10175
  235,20090730,   14,  175,     ,  112,10180
  235,20090730,   15,  157,     ,  106,10185
  235,20090730,   16,  122,     ,   93,10197
  235,20090730,   17,  136,     ,  109,10185
  235,20090730,   18,  145,  120,  104,10194
  235,20090730,   19,  145,     ,   92,10200
  235,20090730,   20,  145,     ,   92,10208
  235,20090730,   21,  145,     ,   93,10210
  235,20090730,   22,  148,     ,   98,10213
  235,20090730,   23,  151,     ,  103,10216
  235,20090730,   24,  152,  134,  104,10219
  235,20090731,    1,  151,     ,  101,10221
  235,20090731,    2,  151,     ,   97,10221
  235,20090731,    3,  145,     ,   94,10223
  235,20090731,    4,  140,     ,   93,10223
  235,20090731,    5,  152,     ,   99,10226
  235,20090731,    6,  159,  128,   93,10229
  235,20090731,    7,  164,     ,   94,10232
  235,20090731,    8,  174,     ,  102,10236
  235,20090731,    9,  183,     ,  107,10237
  235,20090731,   10,  183,     ,  104,10235
  235,20090731,   11,  187,     ,  105,10232
  235,20090731,   12,  190,  158,  105,10228
  235,20090731,   13,  195,     ,  113,10225
  235,20090731,   14,  196,     ,  118,10223
  235,20090731,   15,  194,     ,   98,10222
  235,20090731,   16,  182,     ,  111,10217
  235,20090731,   17,  184,     ,  111,10213
  235,20090731,   18,  180,  179,  112,10207
  235,20090731,   19,  170,     ,  114,10204
  235,20090731,   20,  166,     ,  119,10202
  235,20090731,   21,  165,     ,  127,10198
  235,20090731,   22,  159,     ,  118,10192
  235,20090731,   23,  156,     ,  111,10189
  235,20090731,   24,  152,  141,  111,10182
  235,20090801,    1,  150,     ,  109,10174
  235,20090801,    2,  152,     ,  107,10170
  235,20090801,    3,  150,     ,  109,10162
  235,20090801,    4,  151,     ,  110,10158
  235,20090801,    5,  159,     ,  108,10153
  235,20090801,    6,  162,  134,  112,10150
  235,20090801,    7,  168,     ,  124,10145
  235,20090801,    8,  192,     ,  134,10141
  235,20090801,    9,  213,     ,  133,10133
  235,20090801,   10,  218,     ,  117,10127
  235,20090801,   11,  229,     ,  111,10121
  235,20090801,   12,  238,  161,  111,10112
  235,20090801,   13,  246,     ,  119,10108
  235,20090801,   14,  239,     ,  123,10104
  235,20090801,   15,  242,     ,  129,10100
  235,20090801,   16,  240,     ,  127,10094
  235,20090801,   17,  238,     ,  119,10086
  235,20090801,   18,  223,  220,  141,10084
  235,20090801,   19,  215,     ,  150,10081
  235,20090801,   20,  210,     ,  137,10081
  235,20090801,   21,  208,     ,  150,10077
  235,20090801,   22,  209,     ,  136,10072
  235,20090801,   23,  197,     ,  136,10069
  235,20090801,   24,  192,  183,  148,10067
  235,20090802,    1,  182,     ,  139,10066
  235,20090802,    2,  182,     ,  145,10065
  235,20090802,    3,  179,     ,  153,10069
  235,20090802,    4,  175,     ,  159,10068
  235,20090802,    5,  175,     ,  163,10069
  235,20090802,    6,  175,  172,  165,10063
  235,20090802,    7,  163,     ,  152,10065
  235,20090802,    8,  164,     ,  153,10073
  235,20090802,    9,  168,     ,  150,10080
  235,20090802,   10,  172,     ,  143,10089
  235,20090802,   11,  175,     ,  144,10092
  235,20090802,   12,  180,  163,  139,10101
  235,20090802,   13,  184,     ,  136,10111
  235,20090802,   14,  180,     ,  130,10120
  235,20090802,   15,  173,     ,  126,10124
  235,20090802,   16,  182,     ,  135,10128
  235,20090802,   17,  171,     ,  122,10132
  235,20090802,   18,  171,  166,  127,10135
  235,20090802,   19,  161,     ,  122,10139
  235,20090802,   20,  152,     ,  116,10145
  235,20090802,   21,  139,     ,  108,10151
  235,20090802,   22,  134,     ,  105,10153
  235,20090802,   23,  127,     ,  103,10152
  235,20090802,   24,  127,   65,  110,10152
  235,20090803,    1,  115,     ,   98,10151
  235,20090803,    2,  122,     ,  110,10151
  235,20090803,    3,  111,     ,   99,10153
  235,20090803,    4,  119,     ,  110,10154
  235,20090803,    5,  135,     ,  125,10153
  235,20090803,    6,  150,   70,  135,10156
  235,20090803,    7,  165,     ,  145,10157
  235,20090803,    8,  165,     ,  140,10160
  235,20090803,    9,  170,     ,  136,10163
  235,20090803,   10,  172,     ,  124,10166
  235,20090803,   11,  165,     ,  137,10167
  235,20090803,   12,  162,  148,  114,10170
  235,20090803,   13,  180,     ,  142,10172
  235,20090803,   14,  185,     ,  143,10173
  235,20090803,   15,  197,     ,  146,10172
  235,20090803,   16,  192,     ,  142,10171
  235,20090803,   17,  192,     ,  135,10170
  235,20090803,   18,  186,  157,  130,10172
  235,20090803,   19,  174,     ,  126,10176
  235,20090803,   20,  156,     ,  126,10183
  235,20090803,   21,  149,     ,  125,10187
  235,20090803,   22,  137,     ,  121,10187
  235,20090803,   23,  129,     ,  117,10189
  235,20090803,   24,  120,   77,  111,10189
  235,20090804,    1,  113,     ,  111,10189
  235,20090804,    2,  115,     ,  108,10187
  235,20090804,    3,  112,     ,  106,10189
  235,20090804,    4,  109,     ,  104,10194
  235,20090804,    5,  136,     ,  126,10195
  235,20090804,    6,  156,   53,  130,10198
  235,20090804,    7,  177,     ,  131,10200
  235,20090804,    8,  196,     ,  129,10202
  235,20090804,    9,  198,     ,  125,10201
  235,20090804,   10,  224,     ,  133,10201
  235,20090804,   11,  236,     ,  110,10202
  235,20090804,   12,  231,  156,  101,10203
  235,20090804,   13,  233,     ,  107,10201
  235,20090804,   14,  234,     ,   99,10200
  235,20090804,   15,  236,     ,  112,10201
  235,20090804,   16,  235,     ,  112,10199
  235,20090804,   17,  233,     ,  112,10200
  235,20090804,   18,  229,  222,  113,10200
  235,20090804,   19,  213,     ,  139,10201
  235,20090804,   20,  204,     ,  140,10204
  235,20090804,   21,  201,     ,  142,10204
  235,20090804,   22,  198,     ,  140,10207
  235,20090804,   23,  190,     ,  137,10208
  235,20090804,   24,  181,  171,  130,10207
  235,20090805,    1,  178,     ,  128,10206
  235,20090805,    2,  173,     ,  129,10205
  235,20090805,    3,  168,     ,  121,10205
  235,20090805,    4,  165,     ,  117,10204
  235,20090805,    5,  171,     ,  122,10209
  235,20090805,    6,  187,  153,  125,10212
  235,20090805,    7,  203,     ,  129,10212
  235,20090805,    8,  218,     ,  130,10211
  235,20090805,    9,  234,     ,  139,10211
  235,20090805,   10,  245,     ,  125,10211
  235,20090805,   11,  257,     ,  125,10209
  235,20090805,   12,  254,  187,  109,10207
  235,20090805,   13,  256,     ,  133,10206
  235,20090805,   14,  259,     ,  128,10205
  235,20090805,   15,  250,     ,  125,10203
  235,20090805,   16,  247,     ,  131,10203
  235,20090805,   17,  230,     ,  159,10203
  235,20090805,   18,  221,  216,  166,10202
  235,20090805,   19,  205,     ,  172,10203
  235,20090805,   20,  204,     ,  177,10206
  235,20090805,   21,  211,     ,  187,10206
  235,20090805,   22,  219,     ,  175,10206
  235,20090805,   23,  218,     ,  167,10207
  235,20090805,   24,  205,  195,  158,10206
  235,20090806,    1,  203,     ,  159,10202
  235,20090806,    2,  189,     ,  155,10200
  235,20090806,    3,  189,     ,  153,10198
  235,20090806,    4,  193,     ,  151,10197
  235,20090806,    5,  193,     ,  156,10199
  235,20090806,    6,  194,  175,  155,10199
  235,20090806,    7,  208,     ,  161,10199
  235,20090806,    8,  226,     ,  168,10199
  235,20090806,    9,  241,     ,  161,10199
  235,20090806,   10,  247,     ,  177,10199
  235,20090806,   11,  262,     ,  174,10197
  235,20090806,   12,  267,  186,  177,10194
  235,20090806,   13,  286,     ,  136,10193
  235,20090806,   14,  282,     ,  151,10191
  235,20090806,   15,  281,     ,  142,10188
  235,20090806,   16,  277,     ,  143,10186
  235,20090806,   17,  270,     ,  152,10182
  235,20090806,   18,  253,  250,  165,10184
  235,20090806,   19,  229,     ,  172,10184
  235,20090806,   20,  212,     ,  184,10185
  235,20090806,   21,  222,     ,  193,10183
  235,20090806,   22,  224,     ,  189,10180
  235,20090806,   23,  225,     ,  178,10178
  235,20090806,   24,  216,  173,  174,10172
  235,20090807,    1,  208,     ,  167,10167
  235,20090807,    2,  201,     ,  160,10165
  235,20090807,    3,  196,     ,  160,10164
  235,20090807,    4,  192,     ,  161,10160
  235,20090807,    5,  195,     ,  162,10158
  235,20090807,    6,  204,  183,  164,10158
  235,20090807,    7,  226,     ,  167,10159
  235,20090807,    8,  242,     ,  170,10159
  235,20090807,    9,  256,     ,  172,10163
  235,20090807,   10,  238,     ,  162,10165
  235,20090807,   11,  225,     ,  172,10166
  235,20090807,   12,  241,  203,  180,10163
  235,20090807,   13,  246,     ,  172,10166
  235,20090807,   14,  218,     ,  175,10172
  235,20090807,   15,  226,     ,  174,10174
  235,20090807,   16,  211,     ,  179,10175
  235,20090807,   17,  197,     ,  176,10179
  235,20090807,   18,  191,  194,  170,10181
  235,20090807,   19,  182,     ,  162,10183
  235,20090807,   20,  180,     ,  159,10190
  235,20090807,   21,  180,     ,  158,10193
  235,20090807,   22,  180,     ,  155,10195
  235,20090807,   23,  179,     ,  152,10195
  235,20090807,   24,  180,  176,  150,10195
  235,20090808,    1,  180,     ,  152,10194
  235,20090808,    2,  177,     ,  144,10194
  235,20090808,    3,  176,     ,  144,10193
  235,20090808,    4,  177,     ,  143,10193
  235,20090808,    5,  177,     ,  141,10199
  235,20090808,    6,  178,  174,  140,10200
  235,20090808,    7,  182,     ,  136,10202
  235,20090808,    8,  182,     ,  138,10203
  235,20090808,    9,  186,     ,  134,10207
  235,20090808,   10,  185,     ,  130,10208
  235,20090808,   11,  195,     ,  136,10208
  235,20090808,   12,  199,  178,  132,10210
  235,20090808,   13,  199,     ,  136,10211
  235,20090808,   14,  202,     ,  140,10209
  235,20090808,   15,  202,     ,  135,10209
  235,20090808,   16,  190,     ,  136,10209
